model_code,name,serie,install_type,energy_class,avg_rating,review_count,is_discontinued,highlights_raw,url
SMV4EVX08E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cmSMV4EVX08E,Serie 4,built-in,B,4.9,173,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4EVX08E
SMV4EVX09E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cmSMV4EVX09E,Serie 4,built-in,B,4.9,195,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4EVX09E
SMV4EVX11E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cmSMV4EVX11E,Serie 4,built-in,B,5.0,163,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4EVX11E
SMV4HAX07E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cmSMV4HAX07E,Serie 4,built-in,C,4.7,28,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HAX07E
SMV4HAX19E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HAX19E
SMV4HCX07E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cmSMV4HCX07E,Serie 4,built-in,C,0.0,0,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HCX07E
SMV4HCX09E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cmSMV4HCX09E,Serie 4,built-in,C,4.6,21,False,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HCX09E
SMV4HCX20E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HCX20E
SMV4HCX21E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | RackMatic: cestello superiore regolabile in altezza su 3 livelli | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HCX21E
SMV4HVX00E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HVX00E
SMV4HVX03E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HVX03E
SMV4HVX07E,Il prodotto non è più disponibile,,,,,,True,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV4HVX07E
